Message Id,Time,Sender Name,Reply Id,Message
567770,2020-12-18T11:20:42+00:00,Qvviko,,"практика показывает что практика не показывает"
567771,2020-12-18T11:22:11+00:00,fatawesome,,"если пойдёт дождь пойдёт дождь"
567772,2020-12-18T11:22:17+00:00,outofbounds_k,,"в 1 полусеместре: \n+ arwc\nDS: PML\nР: PML\nCБ: Business Analitics \nCЕ: SQR\n\nво 2 полусеместре: \n\n+ arwc + history?\nDS: Statistical Techniques for Data Science\nР: Микроконтроллеры\nCБ: Микроконтроллеры + smart contract development\nCЕ: Микроконтроллеры"
567773,2020-12-18T11:22:45+00:00,fatawesome,,"наебалово какое-то"
567774,2020-12-18T11:24:43+00:00,CherryColored,,"Погодите, не будет второго Владимира у дс?"
567775,2020-12-18T11:24:47+00:00,CherryColored,,""
567776,2020-12-18T11:25:05+00:00,jenamax,567750,"Так если ты код, который челу по смс пришёл назвал то как они узнали и с чего решили не выдавать?"
567777,2020-12-18T11:25:32+00:00,jenamax,,"Ты же за себя можешь прийти без паспорта и забрать по номеру телефона"
567778,2020-12-18T11:26:34+00:00,jenamax,,"О, наконец-то тех кто пожарку тригерит будут штрафовать"
567779,2020-12-18T11:26:35+00:00,jenamax,,"Dear residents!\n\n⚠️We kindly remind you that according to the Instruction of compliance the fire safety measures at the residential complex ANO VO ""University Innopolis"" residents are prohibited to:\n\n🚭 smoke, including electronic cigarettes, hookahs and other kinds of products.\n🧯 put out of action the fire alarm system  (close the sensors, break the sirens).\n🍳 leave electric stoves with the heating elements turned on without supervision.\n\n❌ For violation of the Instruction of compliance the fire safety measures at the residential complex and forputting in action the fire alarm system, the administration of the residential complex will draw up an act and charge the resident responsible for the accident an amount of\n💵 2,000 rubles for each violation.\n\n❌For violation of this Instruction requirements , it is possible to entice students into disciplinary, material, administrative or criminal liability, in accordance with the current legislation.\n\n\nУважаемые проживающие!\n\n⚠️Напоминаем, что согласно Инструкции по соблюдению мер пожарной безопасности в жилом комплексе АНО ВО «Университет Иннополис» проживающим запрещается:\n\n🚭 курить, в том числе электронные сигареты, кальяны и другие изделия. \n🧯выводить из рабочего состояния систему пожарной сигнализации (закрывать датчики, отключать оповещатели).\n🍳 при приготовлении пищи оставлять без надзора электроплиты с включенными нагревательными элементами.\n\n❌За нарушение Инструкции по соблюдению мер пожарной безопасности и за сработку системы пожарной сигнализации администрацией жилого комплекса будет составлен акт и наложен штраф на проживающего в размере \n💵 2 000 рублей за каждый факт нарушения.\n\n❌За нарушение требований настоящей Инструкции возможно привлечение к дисциплинарной, материальной, административной или уголовной ответственности, согласно действующему законодательству."
567780,2020-12-18T11:27:34+00:00,anufriyevt,567778,"Так это за нарушение наверное"
567781,2020-12-18T11:27:43+00:00,anufriyevt,,"А то что еда подгорела разве нарушение"
567782,2020-12-18T11:28:17+00:00,akhmetbekali,567781,"Там за триггер сигналки"
567783,2020-12-18T11:28:32+00:00,jenamax,,"Ну написано что за нарушение и сработку пожарки"
567784,2020-12-18T11:28:35+00:00,anufriyevt,,"Прикольно"
567785,2020-12-18T11:28:49+00:00,anufriyevt,,"Денег не хватает универу"
567786,2020-12-18T11:28:52+00:00,anufriyevt,,"Ищут где брать"
567787,2020-12-18T11:30:04+00:00,Mustafin,567772,"Что-то много((("
567788,2020-12-18T11:30:07+00:00,stupidjava,567786,"+"
567789,2020-12-18T11:30:23+00:00,stupidjava,,"скоро платный вход и выход из кампуса будет"
567790,2020-12-18T11:30:57+00:00,stupidjava,,"стыд короче"
567791,2020-12-18T11:31:04+00:00,anufriyevt,,"и за лифт можно плату сделать"
567792,2020-12-18T11:31:10+00:00,akhmetbekali,567791,"Как в Астане"
567793,2020-12-18T11:31:17+00:00,anufriyevt,567792,"++"
567794,2020-12-18T11:31:19+00:00,akhmetbekali,,"5 тенге один проезд"
567795,2020-12-18T11:31:28+00:00,akhmetbekali,,"Строго по карточкам"
567796,2020-12-18T11:31:32+00:00,akhmetbekali,,"Пополнение через каспи"
567797,2020-12-18T11:31:34+00:00,anufriyevt,,"главное администрации не показывайте"
567798,2020-12-18T11:31:56+00:00,akhmetbekali,567789,"Не более 2х раз в неделю можно заходить))"
567799,2020-12-18T11:32:01+00:00,akhmetbekali,,"Все условия для студентов"
567800,2020-12-18T11:32:15+00:00,akhmetbekali,,"Доставка пятерочки и кафешек"
567801,2020-12-18T11:32:27+00:00,akhmetbekali,,"Сиди, ботай и не выходи на улицу"
567802,2020-12-18T11:32:32+00:00,akhmetbekali,,"Спорт онлайн"
567803,2020-12-18T11:32:48+00:00,stupidjava,,"я теперь не удивлюсь если стоимость проживания увеличат"
567804,2020-12-18T11:33:09+00:00,theMavl,567803,"ну вообще пора бы уже индексировать"
567805,2020-12-18T11:36:17+00:00,Mustafin,,"Я слышал, если не сдавать ментам комнаты, то они остаются в состоянии получше"
567806,2020-12-18T11:36:36+00:00,Mustafin,,"=> меньше денег на ремонт"
567807,2020-12-18T11:38:22+00:00,fatawesome,567798,"wat"
567808,2020-12-18T11:38:26+00:00,fatawesome,,"Реально?)"
567809,2020-12-18T11:38:57+00:00,akhmetbekali,567789,"Это в продолжение этого)"
567810,2020-12-18T11:38:58+00:00,PRYRAN,567805,"а чо они там устроили?"
567811,2020-12-18T11:39:09+00:00,PRYRAN,,"помню легенду о том, что они там бардель устроили"
567812,2020-12-18T11:39:10+00:00,Mustafin,567810,"Да это во время универсиады было"
567813,2020-12-18T11:39:16+00:00,PRYRAN,,"но не видел последствий"
567814,2020-12-18T11:39:32+00:00,Mustafin,,"Они набухались в комнате так, что пришлось ремонт делать) насколько я знаю \nА что именно там делали я хз"
567815,2020-12-18T11:39:39+00:00,PRYRAN,,"нихуя))"
567816,2020-12-18T11:40:08+00:00,PRYRAN,,"а вы замечали, что когда они жили у нас - они ВСЕГДА ходили парочкой"
567817,2020-12-18T11:40:11+00:00,PRYRAN,,"мент1 и мент2"
567818,2020-12-18T11:40:18+00:00,Mustafin,,"они всегда так"
567819,2020-12-18T11:40:23+00:00,Mustafin,,"у них же смена так работает"
567820,2020-12-18T11:40:33+00:00,PRYRAN,,"ну всм они же тут не работали"
567821,2020-12-18T11:40:37+00:00,PRYRAN,,"они же работали в казани"
567822,2020-12-18T11:40:47+00:00,PRYRAN,,"т.е. если я вижу мента в инно, то это его свободное время"
567823,2020-12-18T11:40:51+00:00,PRYRAN,,"разве не так?"
567824,2020-12-18T11:43:06+00:00,anufriyevt,567820,"привычка"
567825,2020-12-18T11:43:32+00:00,anufriyevt,567822,"им разве в свободное время можно в форме ходить?"
567826,2020-12-18T11:43:53+00:00,PRYRAN,,"хз\nя прост много раз видел, как выходят 2 мента из 4 корпуса"
567827,2020-12-18T11:43:55+00:00,PRYRAN,,"идут в магаз"
567828,2020-12-18T11:44:04+00:00,PRYRAN,,"и все это в форме)"
567829,2020-12-18T11:44:07+00:00,anufriyevt,,"пранкеры может"
567830,2020-12-18T11:46:09+00:00,N_Flamel,,"Да скорее просто всем похуй"
567831,2020-12-18T11:46:18+00:00,N_Flamel,,"В форме они или нет"
567832,2020-12-18T11:46:39+00:00,Mustafin,,"Скорее всего днем они все еще на службе"
567833,2020-12-18T11:46:45+00:00,Mustafin,,"даже если не на дежурстве"
567834,2020-12-18T11:46:50+00:00,Mustafin,,"Типа с 8 до 18 например"
567835,2020-12-18T11:52:57+00:00,russab0,567772,"Не факт, что history будет, да?"
567836,2020-12-18T11:53:35+00:00,russab0,,"Кто-нибудь понимает, почему у нас Бигдата была в 5-м семестре, а Статистика в 8-м?)"
567837,2020-12-18T11:55:04+00:00,concrete13377,567836,"🤪🤪🤪🤪🤪"
567838,2020-12-18T11:55:21+00:00,CherryColored,,""
567839,2020-12-18T11:55:30+00:00,CherryColored,,"Ху ноус"
567840,2020-12-18T11:57:18+00:00,russab0,,"У нас PML, а у предыдущих курсов был advanced deep learning, да?"
567841,2020-12-18T12:04:13+00:00,PRYRAN,,"до скольки КЕ работает?"
567842,2020-12-18T12:04:14+00:00,PRYRAN,,"18?"
567843,2020-12-18T12:05:51+00:00,outofbounds_k,,"20?"
567844,2020-12-18T12:06:14+00:00,simplearink,567842,"До 8"
567845,2020-12-18T12:13:42+00:00,elvirkavena,567841,"На двери написано 20, но на сколько я знаю по факту до 19"
567846,2020-12-18T12:15:07+00:00,jenamax,567772,"А что такое PML?"
567847,2020-12-18T12:15:24+00:00,jenamax,,"И они все-таки решили оставить эту дурацкую модульную систему?"
567848,2020-12-18T12:15:27+00:00,Qvviko,567846,"pummel"
567849,2020-12-18T12:15:40+00:00,outofbounds_k,,"practical machine learning and deep learning"
567850,2020-12-18T12:16:17+00:00,jenamax,,"Там Хан надеюсь будет?"
567851,2020-12-18T12:16:34+00:00,outofbounds_k,,"Иванов вроде бы"
567852,2020-12-18T12:16:40+00:00,jenamax,,"Это кто?"
567853,2020-12-18T12:17:20+00:00,CherryColored,,"владимир иванов"
567854,2020-12-18T12:17:37+00:00,Qvviko,,"Дожили"
567855,2020-12-18T12:17:39+00:00,jenamax,567853,"Не знаю таких"
567856,2020-12-18T12:17:48+00:00,CherryColored,,"вот и узнаешь"
567857,2020-12-18T12:18:05+00:00,CherryColored,,"он по нлп специализируется"
567858,2020-12-18T12:19:33+00:00,simplearink,,"Он классный"
567859,2020-12-18T12:20:11+00:00,jenamax,,"Ну хоть не Факхим. CV с ним какой-то очень унылый был"
567860,2020-12-18T12:21:51+00:00,ysukhorukov,567849,"So deep!"
567861,2020-12-18T12:22:00+00:00,ysukhorukov,,"Deep dark learning"
567862,2020-12-18T12:36:54+00:00,CherryColored,,"https://fintech.tinkoff.ru/study/start/\nОткрылся набор в Тинькофф Старт (стажировки) на весну. В Иннополисе есть Scala, iOS, Android, Java\nМожет у тебя есть знакомые, кто хотел бы)"
567863,2020-12-18T12:38:20+00:00,ysukhorukov,567862,"Роботиксы и датасаентисты в пролете?"
567864,2020-12-18T12:38:42+00:00,CherryColored,,"там есть ml"
567865,2020-12-18T12:39:25+00:00,ysukhorukov,567862,"Мл на джавке,  так понимаю?"
567866,2020-12-18T12:41:45+00:00,CherryColored,,"точно не знаю, можешь розалии написать"
567867,2020-12-18T13:07:19+00:00,udntwnme,567845,"откуда такая информация?"
567868,2020-12-18T13:07:24+00:00,udntwnme,,"до 20 и работает"
567869,2020-12-18T13:07:51+00:00,elvirkavena,567867,"Сколько раз я приходила после 19, столько раз мне и говорили что уже не работают"
567870,2020-12-18T13:08:13+00:00,udntwnme,567869,"в следующий раз если такое произойдет, можешь репортить плиз?"
567871,2020-12-18T13:08:15+00:00,udntwnme,,"мне в лс"
567872,2020-12-18T13:08:22+00:00,elvirkavena,567871,"Оки)"
567873,2020-12-18T13:08:24+00:00,udntwnme,,"вообще они только недавно часы работы продлили"
567874,2020-12-18T13:08:35+00:00,udntwnme,,"мб это раньше было, но сейчас вроде стабильно до 8"
567875,2020-12-18T13:09:58+00:00,elvirkavena,567874,"Отлично) Спасибо"
567876,2020-12-18T13:14:31+00:00,Mustafin,,"@udntwnme"
567877,2020-12-18T13:14:32+00:00,Mustafin,,"🔹 Заголовок: KazanExpress\n📂 Категории: Услуги\n\n🔸 В городе есть пункт выдачи заказов интернет-магазина KazanExpress.ru. \nKazanExpress - торговая площадка, где представлены китайские и российские товары с бесплатной доставкой. Заказы приходят на следующий день на фирменные пункты выдачи с примерочными. \n\n🏠 ул. Спортивная, д.128\n⏰ ежедневно 10:00-19:00\n📱 @KazanExpress_Innopolis , @ke_support \n\nСпроси что-нибудь ещё 👇⌨"
567878,2020-12-18T13:14:41+00:00,Mustafin,,"На английском до 20"
567879,2020-12-18T13:15:34+00:00,udntwnme,,"мерси"
567880,2020-12-18T13:15:43+00:00,Mustafin,567878,"О, я им писал, они на английском сделали как на русском теперь"
567881,2020-12-18T15:05:24+00:00,BananaAndBread,,"Ребят, что по горнолыжке? За что нужно платить теперь? Выдача досок/лыж от уника тоже не работает?"
567882,2020-12-18T15:06:12+00:00,CherryColored,,"Пока инфы не было"
567883,2020-12-18T16:08:22+00:00,anufriyevt,,"Была же инфа на почте"
567884,2020-12-18T16:09:25+00:00,rsolovev,567779,"А как уголовку схватить?"
567885,2020-12-18T16:09:32+00:00,rsolovev,,"Намеренный поджег?"
567886,2020-12-18T16:10:07+00:00,dmiklashevskaya,,"убить кого-то наверное"
567887,2020-12-18T16:10:12+00:00,dmiklashevskaya,,"поджегом"
567888,2020-12-18T16:10:37+00:00,dmiklashevskaya,,"или угроза"
567889,2020-12-18T16:21:12+00:00,klchanova,,"Fall semester grades deadline: 26-27th December"
567890,2020-12-18T16:21:25+00:00,simplearink,567889,"Ням"
567891,2020-12-18T16:21:36+00:00,klchanova,567890,"И не говори"
567892,2020-12-18T16:22:01+00:00,mmmsalo,,"кто-то говорил 20…"
567893,2020-12-18T16:22:11+00:00,mmmsalo,,"опять лупа с пупой получат залупу"
567894,2020-12-18T16:22:11+00:00,simplearink,567892,"Оксана ))))"
567895,2020-12-18T16:22:25+00:00,ysukhorukov,567888,"Угроза это уже терроризм со всеми вытекающими :))"
567896,2020-12-18T16:28:47+00:00,fatawesome,,"* constant C deadline ..."
567897,2020-12-18T17:58:27+00:00,loaferCH,,"https://www.youtube.com/watch?v=nUsK9Ou_SEY"
567898,2020-12-18T17:58:35+00:00,loaferCH,,"ура, Навальный новое расследование выпустил"
567899,2020-12-18T17:58:52+00:00,CherryColored,,""
567900,2020-12-18T17:58:58+00:00,CherryColored,,"вы вообще про это слышали?"
567901,2020-12-18T17:59:19+00:00,concrete13377,567899,"che"
567902,2020-12-18T17:59:20+00:00,simplearink,567900,"Писос"
567903,2020-12-18T17:59:27+00:00,CherryColored,,"да мы офигели тут"
567904,2020-12-18T17:59:36+00:00,russab0,,"Легкая промышленность - это одежда?"
567905,2020-12-18T17:59:37+00:00,CherryColored,,"помните лекарств не было в аптеках"
567906,2020-12-18T17:59:49+00:00,CherryColored,,"они начали эту штуку тестить осенью"
567907,2020-12-18T17:59:59+00:00,simplearink,567905,"Да, я чёт слышала, что какие-то перестали продавать"
567908,2020-12-18T18:00:05+00:00,CherryColored,,"и у кого не было маркировки, продавать нельзя было"
567909,2020-12-18T18:00:12+00:00,simplearink,567906,"Бля, щас бы на аптеках такое тестить"
567910,2020-12-18T18:00:12+00:00,CherryColored,,"я думала это скупили"
567911,2020-12-18T18:00:33+00:00,CherryColored,,"а это блин какая то государственная программа"
567912,2020-12-18T18:00:48+00:00,CherryColored,,"посмотрите видос короче, где то в центре рассказывает"
567913,2020-12-18T18:01:10+00:00,slavagoreev,567897,"Это стас ай как просто?"
567914,2020-12-18T18:01:12+00:00,rsolovev,,"кому пожать руку за такие полезные и информативные вопросы в опроснике про качество образования"
567915,2020-12-18T18:01:25+00:00,slavagoreev,567913,"Не хочу даже заходить, чтобы ему просмотр не защитался"
567916,2020-12-18T18:01:31+00:00,CherryColored,567904,"там перечень\nодежда, продукты, лекарства, мелкий транспорт (велики) и тд и тп"
567917,2020-12-18T18:01:44+00:00,PRYRAN,567915,"Ок"
567918,2020-12-18T18:02:01+00:00,concrete13377,567915,"че"
567919,2020-12-18T18:02:12+00:00,slavagoreev,,"Ну он конч имхо"
567920,2020-12-18T18:02:15+00:00,concrete13377,,"почему кто это"
567921,2020-12-18T18:02:44+00:00,CherryColored,,"он на блогеров агрится"
567922,2020-12-18T18:02:48+00:00,slavagoreev,,"Он зашкварился года 3 назад, тупой гопник"
567923,2020-12-18T18:02:49+00:00,CherryColored,,"и все такое"
567924,2020-12-18T18:03:18+00:00,CherryColored,,"в видосике на них большой фокус\nно главное это этот честный знак"
567925,2020-12-18T18:03:29+00:00,concrete13377,567921,"великая битва жабы и гадюки"
567926,2020-12-18T18:05:04+00:00,slavagoreev,567899,"Выглядит как норм тема. Это какое-то наебалово?"
567927,2020-12-18T18:05:37+00:00,slavagoreev,567912,"А понял"
567928,2020-12-18T18:06:15+00:00,slavagoreev,,"Запретили бы продавать не резко, было бы норм"
567929,2020-12-18T18:06:32+00:00,rsolovev,,"как столовка?\n1. заебись\n2. ее нет"
567930,2020-12-18T18:07:47+00:00,concrete13377,567929,""
567931,2020-12-18T18:11:50+00:00,CherryColored,567926,""
567932,2020-12-18T18:12:58+00:00,slavagoreev,,"Чипирование"
567933,2020-12-18T18:13:09+00:00,slavagoreev,,"Билл гейс виноват"
567934,2020-12-18T18:13:46+00:00,slavagoreev,,"Какая должна быть партия обуви, при цене чипа 50 копеек, в сумме было 57к?"
567935,2020-12-18T18:14:46+00:00,vionenv,567919,"+"
567936,2020-12-18T18:14:52+00:00,vionenv,,"ебанутый какой то"
567937,2020-12-18T18:15:14+00:00,CherryColored,,"+ там еще мутная тема куда эти деньки уходят\nвсе это делает Центр развития перспективных технологий (Усманов, «Ростех» и Александр Галицкий), и видимо большая часть платы за эти обязательные чипы пойдет в эту компанию"
567938,2020-12-18T18:15:47+00:00,CherryColored,,"а чипы вводят для всееей россии"
567939,2020-12-18T18:15:48+00:00,slavagoreev,567934,"В конечном случае заплатят за всё обычные люди, для них всё же это небольшой профит"
567940,2020-12-18T18:16:02+00:00,slavagoreev,,"Тип можешь чекнуть, что у тебя не контрафакт"
567941,2020-12-18T18:17:10+00:00,concrete13377,567935,"да бля кто"
567942,2020-12-18T18:17:12+00:00,concrete13377,,"это"
567943,2020-12-18T18:17:57+00:00,vionenv,,"это камикадзе, только который агрится на блогеров"
567944,2020-12-18T18:18:09+00:00,CherryColored,567941,"иногда техноблогер"
567945,2020-12-18T18:18:14+00:00,vionenv,567943,"накидывает на вентилятор я бы сказал"
567946,2020-12-18T20:39:41+00:00,kamilkoduo,,"У кого нибудь есть переходник на английскую вилку?"
567947,2020-12-18T20:54:17+00:00,concrete13377,567922,"да похуй, смотри какой кадр"
567948,2020-12-18T22:42:24+00:00,Mustafin,567946,"Да, где-то был"
567949,2020-12-18T23:22:12+00:00,myaksik,567906,"Это не тест"
567950,2020-12-18T23:22:16+00:00,myaksik,,"Ее запустили уже"
567951,2020-12-18T23:22:22+00:00,myaksik,,"К ней готовились 3 года"
567952,2020-12-18T23:22:37+00:00,myaksik,,"Но обосрались и у них ничего не работало постоянно с запуска"
567953,2020-12-18T23:23:18+00:00,myaksik,,"Дистрибьюторы ждали коды свои по тыще лет и у них все лекарства были на складах/таможне"
567954,2020-12-18T23:23:56+00:00,myaksik,,"Хотя сама по себе маркировка - полезная вещь, и применяется в категориях товаров, где огромный процент контрафакта"
567955,2020-12-18T23:24:07+00:00,myaksik,,"Типа одежды и воды"
567956,2020-12-18T23:35:28+00:00,concrete13377,567954,"хезе, а поможет она как?"
567957,2020-12-18T23:36:18+00:00,concrete13377,,"типо найдется же какая нибудь тетя админ которая за 10 тыщ рублей зарегает всю твою паленую воду и выдаст чипы или че там"
567958,2020-12-18T23:47:03+00:00,myaksik,,"Потом эту тетку посадят"
567959,2020-12-18T23:47:14+00:00,myaksik,,"Там штрафы очень большие емнип"
567960,2020-12-19T00:26:06+00:00,iambackend,567955,"Контрафактная вода???"
567961,2020-12-19T00:27:08+00:00,iambackend,,"Не надо чинить то, что работает."
567962,2020-12-19T00:28:42+00:00,iambackend,,"Теперь если какой-нибудь студент Инно захочет создать свой бренд и торговать футболками, ему придется договариваться с Усмановым и башлять ему за каждую партию."
567963,2020-12-19T00:32:40+00:00,iambackend,,"Как же мы до этого жили без легальной воды."
567964,2020-12-19T06:32:08+00:00,CherryColored,,"Рили, а как мерч будет работать сейчас"
567965,2020-12-19T09:47:59+00:00,russab0,,"До начала семестре занятий с тренерами УИ не будет?"
567966,2020-12-19T11:18:46+00:00,iambackend,567964,"Я прочитал, там только отдельные виды надо маркировать – блузки и труханы, например. Футболки пока не надо."
567967,2020-12-19T11:37:57+00:00,concrete13377,,"как же заебало тратить всю стипу на паленый VOSS"
567968,2020-12-19T11:40:34+00:00,indionapolis,,"+"
567969,2020-12-19T11:42:37+00:00,anufriyevt,,"Пьём из крана"
567970,2020-12-19T12:18:20+00:00,PRYRAN,,"В ке посылку за меня может другой человек взять?"
567971,2020-12-19T12:18:43+00:00,simplearink,,"Да"
567972,2020-12-19T12:19:45+00:00,gafmn,567970,"Там главное код сказать/считать"
567973,2020-12-19T12:36:03+00:00,myaksik,,"скрин с кнопки получить заказ можно сделать"
567974,2020-12-19T12:36:12+00:00,myaksik,,"и другой человек его покажет просто"
567975,2020-12-20T13:14:34+00:00,rsolovev,,"Оксана загрейдила абстракт"
567976,2020-12-20T13:14:35+00:00,rsolovev,,"вроде как"
567977,2020-12-20T13:14:39+00:00,rsolovev,,"держу в курсе"
567978,2020-12-20T13:14:53+00:00,mmmsalo,,"Да она несколько дней выставляет вроде уже"
567979,2020-12-20T13:15:02+00:00,rsolovev,,"а о"
567980,2020-12-20T17:13:25+00:00,BeLuckyDaf,,"Ребят, а гостям до 22 или 23 в общаге можно находиться?"
567981,2020-12-20T17:22:45+00:00,outofbounds_k,,"22 вроде, но после 23 они прям могут подойти"
567982,2020-12-21T06:22:05+00:00,indionapolis,,"Какие пороги по англ?"
567983,2020-12-21T06:23:10+00:00,Qvviko,567982,"3.5/4 на А? Они любят этот порог"
567984,2020-12-21T06:24:27+00:00,indionapolis,,"А, норм"
567985,2020-12-21T07:12:49+00:00,mmmsalo,567983,"А не 3.6?"
567986,2020-12-21T07:13:22+00:00,simplearink,,"87.5"
567987,2020-12-21T07:22:40+00:00,mmmsalo,,"Прикольно. На первом курсе было 90"
567988,2020-12-21T07:23:56+00:00,udntwnme,,"3.5 всегда было вроде"
567989,2020-12-21T07:24:03+00:00,simplearink,567987,"Рил?"
567990,2020-12-21T07:24:23+00:00,mmmsalo,567988,"Не. Точно знаю ибо добивал себе ашку"
567991,2020-12-21T07:28:37+00:00,simplearink,,"Так 3.5 это 87.5"
567992,2020-12-21T07:36:14+00:00,mmmsalo,,"Так я к тому, что было 3.6 на первом курсе"
567993,2020-12-21T08:36:41+00:00,russab0,,"А когда итоговые грейды по англу?"
567994,2020-12-21T08:37:08+00:00,fenchelfen,,"Good afternoon! When the final grades will be out?"
567995,2020-12-21T08:37:08+00:00,fenchelfen,,"Hello Arina, Dec20th the latest."
567996,2020-12-21T08:37:08+00:00,mmmsalo,,"20 окса вроде обещала)00)"
567997,2020-12-21T08:37:24+00:00,mmmsalo,,"сутки заканчиваются вчера"
567998,2020-12-21T08:37:56+00:00,russab0,,""
567999,2020-12-21T09:59:28+00:00,outofbounds_k,,"а когда последний день выставления оценок?"
568000,2020-12-21T10:00:27+00:00,nobilisrex,567889,"."
568001,2020-12-21T10:20:16+00:00,russab0,,"Finally, non-toxic Zoo"
568002,2020-12-21T10:20:16+00:00,russab0,,"Text style transfer\n\nВ этом году мне удалось позакомиться с темой переноса стилей для текста. Перенос стиля — звучит очень знакомо, не так ли? Для картинок в этом плане чего только не делали, есть уже много хорошо обкатаных методов. Идея звучит очень просто: закодировать в виде вектора стиль и, применив его к картинке, берем и получаем картинку в новом стиле. В этом плане для текстов так просто все не работает. \n\nНачем с того, что как определить, что именно в тексте является стилем? А что контетом? А как их разделить?\n\nКоненчо, уже существуют некоторые подохды:\n1. Самый простой подход в лоб — замена определенных слов в тексте. Конкретные слова, которые задают стиль/настроение (""плохо"", ""отвратительный"") заменить на соответствующие слова из нового стиля (""хорошо"", ""отличный""). Но такая поточечная замена слов не всегда будет давать синтаксически правильные результаты и в принципе нарушать красоту текста.\n2. Все-таки попробовать идея с кодированием и для текста. Существуют решения, где текст пытаются закодировать в два пространства — стиля и контента — да так, чтобы эти два пространства еще и не пересекались. Тогда стиль у нас будет характеризоваться вектором, который мы можем подменять на нужный нам и генерировать новый текст. Такой подход дает много степеней свободы для генерации с возможностью переписывать целые фразы. Но опять же, разделить таким образов пространства для текстов очень сложно.\n3. Подумать о задаче перефразирования как о задаче перевода. Здесь, опять же, полная свобода переделывания фразы. Проблема в том, что при таком подходе нужны параллельные данные (как для перевода с русского на английский составляют пары соответствующих предложений).\n\nМы все-таки решили испробовать третий подход. Этот пост про наше успешное ипользование ruGPT для задачи переноса стиля. К сожалению, мы не успели поучаствовать в самом соревнвании, но мне хотелось бы поделиться нашими примерами, так как получилось достаточно круто. И потому что это не очередная генерация ответов диалогов или рассказов про лягушек (см. @NeuralShit). \n\nИтак, результаты работы ruGPT для переноса стиля текста с токсичного на вежливый:\n\nInput: С другой стороны, сраного модератора никто не звал, а чертову картинку раз, и удалили.\nOutput: С другой стороны, модератора никто не звал, а картинку раз, и удалили.\n(да, здесь всего надо удалить пару слов для хорошего результата. Давайте посмотрим на еще на примеры)\n\nInput: почитай посты у этого автора, дебил.\nOutput: почитайте, пожалуйста, посты у этого автора\n(здесь не только удаляется токсичная часть, но и добавляются слова-атрибуты вежливости)\n\nInput: Чё ты тут орёшь, придурок??? Разбудишь же...\nOutput: Ой, что вы, дорогой, тут орёте??? Разбудишь же...\n(а здесь полная замена фраз на более вежливые выражения)\n\nВ итоге, имеем еще одну задачу с успешной опробованной магией работы GPT моделей."
568003,2020-12-21T10:50:31+00:00,dmiklashevskaya,,"Где можно экспресс тест на коронавирус сделать? За день желательно"
568004,2020-12-21T10:54:25+00:00,Mustafin,568003,"Засем...."
568005,2020-12-21T10:54:38+00:00,dmiklashevskaya,568004,"На Камчатку с тестом лететь надо теперь"
568006,2020-12-21T10:54:47+00:00,Mustafin,,"А, хорошо"
568007,2020-12-21T11:06:39+00:00,ysukhorukov,568005,"Серьезно? Капец теперь"
568008,2020-12-21T11:06:51+00:00,ysukhorukov,,"Я искал в Казани, за день не нашел, а так можно в Инвитро сдать"
568009,2020-12-21T11:08:42+00:00,ysukhorukov,,"Там 2 дня, на антитела, если правильно помню"
568010,2020-12-21T11:09:25+00:00,CherryColored,568003,"ща"
568011,2020-12-21T11:10:19+00:00,CherryColored,,"Друзья, кто в айболите сдавал тест на корону для поездки, у них надо предварительно записываться или можно просто в пункт приехать и в порядке живой очереди сдать?"
568012,2020-12-21T11:10:19+00:00,CherryColored,,"Сегодня там были - по записи"
568013,2020-12-21T11:10:19+00:00,CherryColored,,"Я записывалась заранее, выбрала где сдавать и во сколько. Позвоните им , узнайте, когда есть время"
568014,2020-12-21T11:10:44+00:00,ysukhorukov,568011,"О, прикольно, топово"
568015,2020-12-21T11:11:46+00:00,CherryColored,,"Кто-нибудь выезжал в последнее время за границу и делал экспресс ПЦР на ковид? Чтобы его сдать за 3 дня до вылета и к моменту вылета он был готов? Где делали?"
568016,2020-12-21T11:11:47+00:00,CherryColored,,"Задавала в Здоровье семьи от работы. Готов на следующий день."
568017,2020-12-21T11:11:47+00:00,CherryColored,,"В айболите сдаёте утром, в этот же день в 17:00 уже результат приходит на почту."
568018,2020-12-21T11:11:47+00:00,CherryColored,,"В РКИБ ежедневный прием с 7 до 19, результаты обычно готовы на следующий день. Детали: http://rkib-tatar.ru/testirovanie-na-covid-19/"
568019,2020-12-21T11:11:57+00:00,CherryColored,,"вот что в супер инно было"
568020,2020-12-21T11:12:40+00:00,CherryColored,,"@dmiklashevskaya"
568021,2020-12-21T11:30:03+00:00,Mustafin,,"@Oposhivanik when the final grade for the course will be published? Thanks."
568022,2020-12-21T11:30:03+00:00,Mustafin,,"Hello Roman, I thought I had opened them and they should be visible for the students. Please check if you see Course total."
568023,2020-12-21T11:31:53+00:00,Mustafin,,"Правда у меня что-то в итогах половина оценок пропущена"
568024,2020-12-21T11:33:48+00:00,SkarletSkay,,"/test"
568025,2020-12-21T11:33:53+00:00,russab0,,"/test"
568026,2020-12-21T11:33:56+00:00,outofbounds_k,,"/test"
568027,2020-12-21T11:34:13+00:00,russab0,568023,"В каком плане пропущена?\nУ меня что-то не сходится, за основные работы везде А, а итог В"
568028,2020-12-21T11:34:14+00:00,myaksik,,"наебка"
568029,2020-12-21T11:34:15+00:00,simplearink,568022,"У меня нет курс тотала"
